MovieTitle,TweetID,TweetText,TweetCreated,CompoundScore,positive_list,negative_list,neutral_list
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"#MovieReview: HOTEL TRANSYLVANIA 3: SUMMER VACATION
#HotelT3 #HotelTransylvania3 

"".. the undeniable charm is stil… https://t.co/N7e9kGmWlj",Sun Aug 05 15:50:28 +0000 2018,0.4019,0.162,0.0,0.838
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @SonyPicturesUK: Take the whole family on a monster vacation to see #HotelT3, At Cinemas now 👻🚢 https://t.co/nhmg6mzdha",Sun Aug 05 15:50:21 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"#MovieReview: HOTEL TRANSYLVANIA 3: SUMMER VACATION
#HotelT3 #HotelTransylvania3 

"".. the undeniable charm is stil… https://t.co/kuQws81N1E",Sun Aug 05 15:49:55 +0000 2018,0.4019,0.162,0.0,0.838
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"#MovieReview: HOTEL TRANSYLVANIA 3: SUMMER VACATION
#HotelT3 #HotelTransylvania3 

"".. the undeniable charm is stil… https://t.co/VrrMV08zIp",Sun Aug 05 15:49:10 +0000 2018,0.4019,0.162,0.0,0.838
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @BORReport: Estimated Weekend Box Office Top 7 for Aug. 3 - Aug. 5, 2018

1. #MissionImpossibleFallout - $35.00M
2. #ChristopherRobin -…",Sun Aug 05 15:44:23 +0000 2018,0.2023,0.096,0.0,0.904
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @BORReport: Estimated Weekend Box Office Top 7 for Aug. 3 - Aug. 5, 2018

1. #MissionImpossibleFallout - $35.00M
2. #ChristopherRobin -…",Sun Aug 05 15:33:34 +0000 2018,0.2023,0.096,0.0,0.904
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Estimated Weekend Box Office Top 7 for Aug. 3 - Aug. 5, 2018

1. #MissionImpossibleFallout - $35.00M
2.… https://t.co/HsqN94waJK",Sun Aug 05 15:26:58 +0000 2018,0.2023,0.114,0.0,0.886
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @HotelT: New adventures? ✅ New monsters? ✅ New trailer for #HotelT3? ✅ 🧛🚢 https://t.co/aqdbPEdHUD,Sun Aug 05 15:24:19 +0000 2018,0.4479,0.211,0.0,0.789
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 15:17:54 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 15:15:46 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @BoxOffice: HOTEL TRANSYLVANIA 3: SUMMER VACATION
$8.20M Weekend (Est.)
3,162 Screens / $2,593 Avg.
Weekend 4 / -33% Change
$136.45M Tot…",Sun Aug 05 15:08:03 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @BoxOffice: HOTEL TRANSYLVANIA 3: SUMMER VACATION
$8.20M Weekend (Est.)
3,162 Screens / $2,593 Avg.
Weekend 4 / -33% Change
$136.45M Tot…",Sun Aug 05 14:58:03 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @SGCDungarvan: Haven’t set sail with #HotelT3? Get ready for an adventure so big, you won’t believe your eyes - see it today! 🚢🎉 Check s…",Sun Aug 05 14:56:32 +0000 2018,0.6239,0.181,0.0,0.819
Hotel Transylvania 3: Summer Vacation,1024723772451053568,Hotel Transylvania 3: Summer Vacation grossed an estimated $8.20M this weekend.  24-Day total stands at $136.46M.… https://t.co/fi4QqW4mJu,Sun Aug 05 14:54:44 +0000 2018,-0.1027,0.0,0.08,0.92
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"HOTEL TRANSYLVANIA 3: SUMMER VACATION
$8.20M Weekend (Est.)
3,162 Screens / $2,593 Avg.
Weekend 4 / -33% Change
$13… https://t.co/QbFXmE2RZv",Sun Aug 05 14:54:05 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @SGCDungarvan: Haven’t set sail with #HotelT3? Get ready for an adventure so big, you won’t believe your eyes - see it today! 🚢🎉 Check s…",Sun Aug 05 14:52:59 +0000 2018,0.6239,0.181,0.0,0.819
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @joejonas: I See Love coming your way this summer... ❤️👀 #HotelT3 https://t.co/mAGumcXdzq,Sun Aug 05 14:27:44 +0000 2018,0.6369,0.276,0.0,0.724
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Also in the #HotelT3 battle scene, #Dracula and Lady #VanHelsing declare their love for one another, and Dracula st… https://t.co/kJB2C2hWw2",Sun Aug 05 14:26:29 +0000 2018,0.3818,0.169,0.105,0.726
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sun Aug 05 14:23:22 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @SonyPicturesUK: Take the whole family on a monster vacation to see #HotelT3, At Cinemas now 👻🚢 https://t.co/nhmg6mzdha",Sun Aug 05 14:21:46 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @joejonas: #ISeeLove is out now everywhere 👀❤️ @jonasblue #HotelT3 is in theaters July 13th!! https://t.co/HYwiLiZy5W https://t.co/jyiSO…,Sun Aug 05 14:15:27 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,My family deserves a Monsterrific Staycation at Novotel Araneta Center: it would be enjoyable and exciting especial… https://t.co/f8c6LxPsFG,Sun Aug 05 14:11:26 +0000 2018,0.7269,0.289,0.0,0.711
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sun Aug 05 14:03:26 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 14:03:03 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @SonyPicturesUK: Take the whole family on a monster vacation to see #HotelT3, At Cinemas now 👻🚢 https://t.co/nhmg6mzdha",Sun Aug 05 14:02:09 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Haven’t set sail with #HotelT3? Get ready for an adventure so big, you won’t believe your eyes - see it today! 🚢🎉 C… https://t.co/Q4K0MguVkH",Sun Aug 05 14:01:09 +0000 2018,0.6239,0.195,0.0,0.805
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Haven’t set sail with #HotelT3? Get ready for an adventure so big, you won’t believe your eyes - see it today! 🚢🎉 C… https://t.co/Fq7tfXFv5E",Sun Aug 05 14:00:50 +0000 2018,0.6239,0.195,0.0,0.805
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Haven’t set sail with #HotelT3? Get ready for an adventure so big, you won’t believe your eyes - see it today! 🚢🎉 C… https://t.co/2pNpeaRfqy",Sun Aug 05 14:00:37 +0000 2018,0.6239,0.195,0.0,0.805
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Haven’t set sail with #HotelT3? Get ready for an adventure so big, you won’t believe your eyes - see it today! 🚢🎉 C… https://t.co/d6UzKUPqcP",Sun Aug 05 14:00:28 +0000 2018,0.6239,0.195,0.0,0.805
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Haven’t set sail with #HotelT3? Get ready for an adventure so big, you won’t believe your eyes - see it today! 🚢🎉 C… https://t.co/FrFUDkIdW2",Sun Aug 05 14:00:12 +0000 2018,0.6239,0.195,0.0,0.805
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Take the whole family on a monster vacation to see #HotelT3, At Cinemas now 👻🚢 https://t.co/nhmg6mzdha",Sun Aug 05 14:00:00 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @Ent_Redefined: SILVERBIRD CINEMAS FESTAC NOW PLAYING! ▶ #HotelTransylvania3  

10:30am, 2:25pm DAILY!

#HotelT3inCinemas #HotelT3 @Silv…",Sun Aug 05 13:45:43 +0000 2018,0.4796,0.193,0.0,0.807
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @cuttiesilver: SILVERBIRD CINEMAS GALLERIA NOW PLAYING! ▶ #HotelTransylvania3  

10am,  12:pm

#HotelT3inCinemas  #HotelT3 @SilverbirdFi…",Sun Aug 05 13:45:29 +0000 2018,0.4263,0.191,0.0,0.809
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @IAM_Motoolani: #HotelTransylvania3 NOW PLAYING! ▶ @ KADA CINEMAS BENIN 

1:30am DAILY 

#HotelT3inCinemas #HotelT3 @SilverbirdFilmD @Au…",Sun Aug 05 13:45:21 +0000 2018,0.4263,0.179,0.0,0.821
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @joejonas: #ISeeLove is out now everywhere 👀❤️ @jonasblue #HotelT3 is in theaters July 13th!! https://t.co/HYwiLiZy5W https://t.co/jyiSO…,Sun Aug 05 13:29:01 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @joejonas: I See Love coming your way this summer... ❤️👀 #HotelT3 https://t.co/mAGumcXdzq,Sun Aug 05 13:28:48 +0000 2018,0.6369,0.276,0.0,0.724
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @joejonas: The party’s on!! Excited for you to hear “It’s Party Time” in #HotelT3 🦑🎶🎉 https://t.co/xtyXZXOGsL,Sun Aug 05 13:25:40 +0000 2018,0.6892,0.275,0.0,0.725
Hotel Transylvania 3: Summer Vacation,1024723772451053568,What’s better than rewarding yourself post-workout by kicking back and enjoying a Pina-Colada? We’ve created a… https://t.co/SZBnJKPw7j,Sun Aug 05 13:06:44 +0000 2018,0.8934,0.494,0.0,0.506
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 12:44:32 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @SonyAnimation: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/dE4Rx0A0yp",Sun Aug 05 12:39:26 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @HotelT: #TBT to the #HotelT3 world premiere. Click through to see more and don’t miss the film now in theaters everywhere! 🎉 https://t.…,Sun Aug 05 12:38:26 +0000 2018,-0.2859,0.0,0.089,0.911
Hotel Transylvania 3: Summer Vacation,1024723772451053568,@NovotelManilaAC My family deserves a Monsterrific Staycation at Novotel Araneta Center --- it would be enjoyable a… https://t.co/VKy6mh8gC0,Sun Aug 05 12:38:19 +0000 2018,0.4404,0.153,0.0,0.847
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @ODEONCinemas: When you can't decide which cinema snacks to have so you just go ALL IN #HotelT3 https://t.co/jSRbMj1eIi,Sun Aug 05 12:37:06 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"This Monster Vacation is bringing out the party monster inside Drac! 
Did you see #HotelT3? 
Book tickets - … https://t.co/Uu8Evut62A",Sun Aug 05 12:30:00 +0000 2018,0.4574,0.15,0.0,0.85
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 12:28:26 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @acadianathrifty: Will Drac Finally Find Love At Sea In Hotel Transylvania 3 #HotelT3
Read more ==&gt;  https://t.co/5XJqWku4kW https://t.c…",Sun Aug 05 12:28:18 +0000 2018,0.6369,0.198,0.0,0.802
Hotel Transylvania 3: Summer Vacation,1024723772451053568,#travel #traveler #traveldiaries  #traveling #travelblog #traveltips #HotelT3 #HotelTransylvania3 #holidays… https://t.co/ThRnnnbU3q,Sun Aug 05 12:19:54 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sun Aug 05 12:18:04 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 12:05:29 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 11:59:25 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @ODEONCinemas: When you can't decide which cinema snacks to have so you just go ALL IN #HotelT3 https://t.co/jSRbMj1eIi,Sun Aug 05 11:53:24 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @ODEONCinemas: When you can't decide which cinema snacks to have so you just go ALL IN #HotelT3 https://t.co/jSRbMj1eIi,Sun Aug 05 11:49:24 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @ODEONCinemas: When you can't decide which cinema snacks to have so you just go ALL IN #HotelT3 https://t.co/jSRbMj1eIi,Sun Aug 05 11:33:19 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @acadianathrifty: This was so much stinkin' fun!  @HotelT 3 is now open everywhere 😍
Cruising Through My Interviews With The Hotel Trans…",Sun Aug 05 11:28:26 +0000 2018,0.5935,0.162,0.0,0.838
Hotel Transylvania 3: Summer Vacation,1024723772451053568,When you can't decide which cinema snacks to have so you just go ALL IN #HotelT3 https://t.co/jSRbMj1eIi,Sun Aug 05 11:22:00 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @MisterRedefined: SILVERBIRD CINEMAS GALLERIA NOW PLAYING! ▶ #HotelTransylvania3  

10am,  12:pm

#HotelT3inCinemas  #HotelT3 @Silverbir…",Sun Aug 05 10:33:09 +0000 2018,0.4263,0.191,0.0,0.809
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 09:32:02 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 09:30:36 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 08:53:19 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: Grab some 🍿 and get your 🎟️🎟️’s to join Selena, Andy, Joe, and Keegan in #HotelT3 on July 13th! https://t.co/dA7RDCexPr https:/…",Sun Aug 05 07:28:10 +0000 2018,0.3595,0.106,0.0,0.894
Hotel Transylvania 3: Summer Vacation,1024723772451053568,@NovotelManilaAC #NovotelFamily #HotelT3 #HotelT3atNovotelManila,Sun Aug 05 07:01:42 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 07:00:12 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @sweetexcynn: #HotelTransylvania3 NOW PLAYING! ▶ @ LIGHTHOUSE CINEMAS JIBOWU

3:30pm DAILY

#HotelT3inCinemas  #HotelT3 @SilverbirdFilmD…",Sun Aug 05 06:56:05 +0000 2018,0.4263,0.191,0.0,0.809
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @OminiHypers: #HotelTransylvania3 NOW PLAYING! ▶ @ GENESIS DELUXE CINEMAS MARYLAND

12:30pm DAILY!

#HotelT3inCinemas #HotelT3 @Silverbi…",Sun Aug 05 06:55:49 +0000 2018,0.4796,0.193,0.0,0.807
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @TRedefinedMedia: #HotelTransylvania3 NOW PLAYING! ▶ @ KADA CINEMAS BENIN 

1:30am DAILY 

#HotelT3inCinemas #HotelT3 @SilverbirdFilmD @…",Sun Aug 05 06:55:38 +0000 2018,0.4263,0.179,0.0,0.821
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @MisterRedefined: SILVERBIRD CINEMAS GALLERIA NOW PLAYING! ▶ #HotelTransylvania3  

10am,  12:pm

#HotelT3inCinemas  #HotelT3 @Silverbir…",Sun Aug 05 06:55:27 +0000 2018,0.4263,0.191,0.0,0.809
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @DavidDrummerboi: SILVERBIRD CINEMAS FESTAC NOW PLAYING! ▶ #HotelTransylvania3  

10:30am, 2:25pm DAILY!

#HotelT3inCinemas #HotelT3 @Si…",Sun Aug 05 06:55:18 +0000 2018,0.4796,0.193,0.0,0.807
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"#HotelTransylvania3 NOW PLAYING! ▶ @ KADA CINEMAS BENIN 

1:30am DAILY 

#HotelT3inCinemas #HotelT3… https://t.co/uXfJowwZ5x",Sun Aug 05 06:41:15 +0000 2018,0.4263,0.22,0.0,0.78
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"#HotelTransylvania3 NOW PLAYING! ▶ @ KADA CINEMAS BENIN 

1:30am DAILY 

#HotelT3inCinemas #HotelT3… https://t.co/Rixi3O9qIy",Sun Aug 05 06:37:32 +0000 2018,0.4263,0.22,0.0,0.78
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"#HotelTransylvania3 NOW PLAYING! ▶ @ KADA CINEMAS BENIN 

1:30am DAILY 

#HotelT3inCinemas #HotelT3… https://t.co/XjM4dxhdoH",Sun Aug 05 06:36:35 +0000 2018,0.4263,0.22,0.0,0.78
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"#HotelTransylvania3 NOW PLAYING! ▶ @ KADA CINEMAS BENIN 

1:30am DAILY 

#HotelT3inCinemas #HotelT3… https://t.co/vZiOw2GjSZ",Sun Aug 05 06:34:56 +0000 2018,0.4263,0.22,0.0,0.78
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"SILVERBIRD CINEMAS GALLERIA NOW PLAYING! ▶ #HotelTransylvania3  

10am,  12:pm

#HotelT3inCinemas  #HotelT3… https://t.co/Btfhrn4Nw1",Sun Aug 05 06:33:59 +0000 2018,0.4263,0.22,0.0,0.78
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"SILVERBIRD CINEMAS GALLERIA NOW PLAYING! ▶ #HotelTransylvania3  

10am,  12:pm

#HotelT3inCinemas  #HotelT3… https://t.co/47bERMNTu1",Sun Aug 05 06:33:17 +0000 2018,0.4263,0.22,0.0,0.78
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"SILVERBIRD CINEMAS GALLERIA NOW PLAYING! ▶ #HotelTransylvania3  

10am,  12:pm

#HotelT3inCinemas  #HotelT3… https://t.co/PgDqzjIBGW",Sun Aug 05 06:32:30 +0000 2018,0.4263,0.22,0.0,0.78
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"SILVERBIRD CINEMAS GALLERIA NOW PLAYING! ▶ #HotelTransylvania3  

10am,  12:pm

#HotelT3inCinemas  #HotelT3… https://t.co/NhjdnYzO7v",Sun Aug 05 06:31:52 +0000 2018,0.4263,0.22,0.0,0.78
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 06:18:34 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"Have you seen Hotel Transylvania3?
If so, what important lesson for kids did you take away from seeing the film?➡️H… https://t.co/XCPbtspqQb",Sun Aug 05 06:09:35 +0000 2018,0.3481,0.109,0.0,0.891
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: Grab some 🍿 and get your 🎟️🎟️’s to join Selena, Andy, Joe, and Keegan in #HotelT3 on July 13th! https://t.co/dA7RDCexPr https:/…",Sun Aug 05 06:07:08 +0000 2018,0.3595,0.106,0.0,0.894
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: Grab some 🍿 and get your 🎟️🎟️’s to join Selena, Andy, Joe, and Keegan in #HotelT3 on July 13th! https://t.co/dA7RDCexPr https:/…",Sun Aug 05 05:32:27 +0000 2018,0.3595,0.106,0.0,0.894
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 05:32:20 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @HotelT: New adventures? ✅ New monsters? ✅ New trailer for #HotelT3? ✅ 🧛🚢 https://t.co/aqdbPEdHUD,Sun Aug 05 04:47:34 +0000 2018,0.4479,0.211,0.0,0.789
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: Grab some 🍿 and get your 🎟️🎟️’s to join Selena, Andy, Joe, and Keegan in #HotelT3 on July 13th! https://t.co/dA7RDCexPr https:/…",Sun Aug 05 04:45:40 +0000 2018,0.3595,0.106,0.0,0.894
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 04:45:05 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,#Come try me tonight @Fantasy_ShotsSD #striper #SanDiegoComicCon2018 #SanDiego #JerseyShore #show #single… https://t.co/4v9aC2v1WW,Sun Aug 05 04:43:24 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 04:34:18 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sun Aug 05 04:16:02 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @NovotelManilaAC: CONTEST ALERT! Win a staycation in a #HotelTransylvania3 themed room with buffet breakfast for the family, plus 4 Gate…",Sun Aug 05 03:59:16 +0000 2018,0.792,0.305,0.0,0.695
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sun Aug 05 03:58:57 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @NovotelManilaAC: CONTEST ALERT! Win a staycation in a #HotelTransylvania3 themed room with buffet breakfast for the family, plus 4 Gate…",Sun Aug 05 03:55:31 +0000 2018,0.792,0.305,0.0,0.695
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 03:36:36 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 03:05:52 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 02:50:14 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sun Aug 05 02:05:47 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sun Aug 05 01:18:46 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sun Aug 05 01:02:42 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @HotelT: #TBT to the #HotelT3 world premiere. Click through to see more and don’t miss the film now in theaters everywhere! 🎉 https://t.…,Sun Aug 05 00:54:31 +0000 2018,-0.2859,0.0,0.089,0.911
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @HotelT: Celebrate #NationalWatermelonDay with your very own Watermelon Jack-o-Lantern! Follow along and don’t miss #HotelT3 in theaters…,Sun Aug 05 00:54:28 +0000 2018,0.5255,0.185,0.074,0.741
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sun Aug 05 00:54:26 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: Grab some 🍿 and get your 🎟️🎟️’s to join Selena, Andy, Joe, and Keegan in #HotelT3 on July 13th! https://t.co/dA7RDCexPr https:/…",Sun Aug 05 00:48:03 +0000 2018,0.3595,0.106,0.0,0.894
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @selenagomez: You seeing #HotelT3 with me this weekend? https://t.co/8h3n4VL3z7,Sat Aug 04 23:53:55 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @ckrusch: You've been following my adventures in LA! Here is my @HotelT movie review, my thoughts on why it is a must see summer movie!…",Sat Aug 04 23:21:03 +0000 2018,0.4559,0.111,0.0,0.889
Hotel Transylvania 3: Summer Vacation,1024723772451053568,"RT @HotelT: What more could you ask for? Take the trip of a lifetime in #HotelT3, in theaters everywhere. 🚢🎉 https://t.co/AqN942lmVn",Sat Aug 04 22:26:17 +0000 2018,0.0,0.0,0.0,1.0
Hotel Transylvania 3: Summer Vacation,1024723772451053568,RT @SonyPicturesUK: You could WIN this monster-tastic #HotelT3 goody bag 😍👻🦇 Simply RT and follow to be in with a chance 👌 #WinWednesday ht…,Sat Aug 04 22:07:15 +0000 2018,0.7603,0.246,0.0,0.754
